tract,med_hh_income,med_hh_income_universe,ami_category,below_med_income,below_60pct_med_income,below_moderate_income,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
06037408303,121250,1278,Above Moderate Income,No,No,No,District 1,Unincorporated - North Whittier,SPA 3 - San Gabriel,6198,20941704.2900391,27335.3179494031
06037408401,98578,1227,Low Income,No,No,Yes,District 1,Unincorporated - Hacienda Heights,SPA 3 - San Gabriel,6199,12356910.4560547,16970.1247253797
06037408402,105789,1932,Low Income,No,No,Yes,District 1,Unincorporated - Hacienda Heights,SPA 3 - San Gabriel,6200,124530839.466797,59661.7702419508
06037408503,131838,1991,Above Moderate Income,No,No,No,District 1,Unincorporated - Hacienda Heights,SPA 3 - San Gabriel,6201,45276197.3564453,37524.2875320267
06037408504,102222,1446,Low Income,No,No,Yes,District 1,Unincorporated - Hacienda Heights,SPA 3 - San Gabriel,6202,15275206.9912109,18573.2695997526
06037408505,109787,719,Low Income,No,No,Yes,District 1,Unincorporated - Hacienda Heights,SPA 3 - San Gabriel,6203,21638099.5830078,21531.9678191171
06037408623,100900,990,Low Income,No,No,Yes,District 1,Unincorporated - Hacienda Heights,SPA 3 - San Gabriel,6204,10382928.0751953,13507.1082384547
06037408624,123438,1047,Above Moderate Income,No,No,No,District 1,Unincorporated - Hacienda Heights,SPA 3 - San Gabriel,6205,15031500.3007812,18032.4168635015
06037408625,125417,1296,Above Moderate Income,No,No,No,District 1,Unincorporated - Hacienda Heights,SPA 3 - San Gabriel,6206,22934940.3085938,20313.1673345702
06037408626,98346,1407,Low Income,No,No,Yes,District 1,Unincorporated - Rowland Heights,SPA 3 - San Gabriel,6207,26743582.3652344,25473.8920204515
06037408627,97434,865,Low Income,Yes,No,Yes,District 1,Unincorporated - Rowland Heights,SPA 3 - San Gabriel,6208,33702222.2392578,31416.2515936054
06037408628,87361,1889,Low Income,Yes,No,Yes,District 1,Unincorporated - Hacienda Heights,SPA 3 - San Gabriel,6209,25303591.2099609,26148.3540167478
06037408629,131250,948,Above Moderate Income,No,No,No,District 1,Unincorporated - Hacienda Heights,SPA 3 - San Gabriel,6210,18973272.3115234,19444.0521939413
06037408631,99609,1443,Low Income,No,No,Yes,District 1,Unincorporated - Hacienda Heights,SPA 3 - San Gabriel,6211,15959625.1757812,16563.0152352564
06037408703,134545,1786,Above Moderate Income,No,No,No,District 1,Unincorporated - Rowland Heights,SPA 3 - San Gabriel,6212,183419538.914062,69529.0786562912
06037408705,70000,1848,Low Income,Yes,Yes,Yes,District 1,Unincorporated - Rowland Heights,SPA 3 - San Gabriel,6213,20534367.2050781,19007.9512194822
06037408707,130313,2192,Above Moderate Income,No,No,No,District 1,Unincorporated - Rowland Heights,SPA 3 - San Gabriel,6214,53625311.9765625,38180.3664352394
06037408722,124565,1274,Above Moderate Income,No,No,No,District 1,Unincorporated - Rowland Heights,SPA 3 - San Gabriel,6215,22936442.0751953,21349.2868682947
06037408724,69883,1601,Low Income,Yes,Yes,Yes,District 1,Unincorporated - Rowland Heights,SPA 3 - San Gabriel,6216,5964600.64648438,9881.14990352112
06037408725,77860,1941,Low Income,Yes,Yes,Yes,District 1,Unincorporated - Rowland Heights,SPA 3 - San Gabriel,6217,20856279.1806641,25546.1217729083
06037408800,53045,1817,Very Low Income,Yes,Yes,Yes,District 1,City of Pomona,SPA 3 - San Gabriel,6218,19151068.9462891,19795.8376173771
06037408900,75625,2315,Low Income,Yes,Yes,Yes,District 5,City of La Verne,SPA 3 - San Gabriel,6219,34067697.6650391,24093.5107512937
06037409000,76875,2259,Low Income,Yes,Yes,Yes,District 1,City of Pomona,SPA 3 - San Gabriel,6220,84555857.2880859,58547.501236198
06037409100,95795,1449,Low Income,Yes,No,Yes,District 1,Unincorporated - Hacienda Heights,SPA 3 - San Gabriel,6221,16908574.9824219,23901.4526446294
06037430003,135250,1634,Above Moderate Income,No,No,No,District 5,City of Duarte,SPA 3 - San Gabriel,6222,128470313.774414,75095.7420662479
06037430004,96397,1132,Low Income,Yes,No,Yes,District 5,City of Duarte,SPA 3 - San Gabriel,6223,12275811.5634766,16466.0119560203
06037430005,122595,1322,Above Moderate Income,No,No,No,District 5,City of Duarte,SPA 3 - San Gabriel,6224,11164329.4013672,15470.6846375759
06037430101,60583,2003,Very Low Income,Yes,Yes,Yes,District 5,City of Duarte,SPA 3 - San Gabriel,6225,21334324.6640625,19937.5988987217
06037430102,97844,1243,Low Income,Yes,No,Yes,District 5,City of Duarte,SPA 3 - San Gabriel,6226,13790608.875,18807.3141598725
06037430200,127730,475,Above Moderate Income,No,No,No,District 5,City of Bradbury,SPA 3 - San Gabriel,6227,55677513.4921875,35859.9751912335
06037430301,151530,1707,Above Moderate Income,No,No,No,District 5,City of Monrovia,SPA 3 - San Gabriel,6228,262616702.025391,84409.3134136981
06037430302,94058,2203,Low Income,Yes,No,Yes,District 5,City of Monrovia,SPA 3 - San Gabriel,6229,20898099.6962891,23242.8894936138
06037430400,191685,1411,Above Moderate Income,No,No,No,District 5,City of Arcadia,SPA 3 - San Gabriel,6230,38951140.3134766,34400.6254815243
06037430501,186213,1747,Above Moderate Income,No,No,No,District 5,City of Sierra Madre,SPA 3 - San Gabriel,6231,50611274.390625,32607.7769306476
06037430502,114815,2964,Moderate Income,No,No,Yes,District 5,City of Sierra Madre,SPA 3 - San Gabriel,6232,31695553.2558594,25000.6111493373
06037430600,190070,1426,Above Moderate Income,No,No,No,District 5,City of Arcadia,SPA 3 - San Gabriel,6233,39839200.2265625,35196.74269971
06037430701,109702,1888,Low Income,No,No,Yes,District 5,City of Arcadia,SPA 3 - San Gabriel,6234,31955337.3339844,26919.9725092603
06037430721,98333,1336,Low Income,No,No,Yes,District 5,City of Arcadia,SPA 3 - San Gabriel,6235,44239847.2236328,31482.3922112079
06037430723,90868,1855,Low Income,Yes,No,Yes,District 5,City of Arcadia,SPA 3 - San Gabriel,6236,5198971.97363281,12804.0975759206
06037430724,102969,1878,Low Income,No,No,Yes,District 5,City of Arcadia,SPA 3 - San Gabriel,6237,6209857.32519531,13340.6509267979
06037430801,92697,2319,Low Income,Yes,No,Yes,District 5,City of Arcadia,SPA 3 - San Gabriel,6238,18401339.1855469,17780.4709383456
06037430802,152564,1294,Above Moderate Income,No,No,No,District 5,City of Arcadia,SPA 3 - San Gabriel,6239,20068335.7841797,19340.7144391898
06037430803,119265,1814,Above Moderate Income,No,No,No,District 5,City of Arcadia,SPA 3 - San Gabriel,6240,24495328.4707031,21553.1821179526
06037430901,84671,1541,Low Income,Yes,No,Yes,District 5,City of Monrovia,SPA 3 - San Gabriel,6241,12525290.8525391,14926.9563373827
06037430902,105435,1874,Low Income,No,No,Yes,District 5,City of Monrovia,SPA 3 - San Gabriel,6242,12629616.9941406,16643.7261819805
06037431002,76316,1246,Low Income,Yes,Yes,Yes,District 5,City of Monrovia,SPA 3 - San Gabriel,6243,14578624.3759766,17048.6418458385
06037431003,86383,1606,Low Income,Yes,No,Yes,District 5,City of Monrovia,SPA 3 - San Gabriel,6244,9192794.11230469,13223.4629563185
06037431004,94484,1254,Low Income,Yes,No,Yes,District 5,City of Monrovia,SPA 3 - San Gabriel,6245,9758643.19433594,13607.2721660487
06037431100,97326,2468,Low Income,Yes,No,Yes,District 5,City of Monrovia,SPA 3 - San Gabriel,6246,32357450.28125,26266.4684424288
06037431200,104412,1554,Low Income,No,No,Yes,District 5,Unincorporated - Duarte,SPA 3 - San Gabriel,6247,16009333.5107422,20104.4155017721
06037431300,110769,852,Low Income,No,No,Yes,District 5,Unincorporated - Monrovia,SPA 3 - San Gabriel,6248,8810571.03710938,14328.7452942918
06037431400,86538,1288,Low Income,Yes,No,Yes,District 5,Unincorporated - Arcadia,SPA 3 - San Gabriel,6249,19603461.1503906,19642.5372333055
06037431501,65917,1508,Very Low Income,Yes,Yes,Yes,District 5,City of Temple City,SPA 3 - San Gabriel,6250,11284105.5888672,14510.7636677601
06037431502,101792,1445,Low Income,No,No,Yes,District 5,Unincorporated - Arcadia,SPA 3 - San Gabriel,6251,21890318.1923828,22471.3006109634
06037431600,107446,1333,Low Income,No,No,Yes,District 5,City of Arcadia,SPA 3 - San Gabriel,6252,22891921.2109375,21427.0633096698
06037431701,117138,2082,Moderate Income,No,No,Yes,District 5,City of Arcadia,SPA 3 - San Gabriel,6253,35328793.7011719,25271.9549322204
06037431800,88348,1798,Low Income,Yes,No,Yes,District 5,City of Temple City,SPA 3 - San Gabriel,6254,14615008.8291016,16208.3030723593
06037431900,101875,1308,Low Income,No,No,Yes,District 5,City of Temple City,SPA 3 - San Gabriel,6255,10680704.0195312,13982.0279222057
06037432001,94071,638,Low Income,Yes,No,Yes,District 5,City of Temple City,SPA 3 - San Gabriel,6256,7896812.4453125,11904.1405405744
06037432002,90991,1781,Low Income,Yes,No,Yes,District 5,City of Temple City,SPA 3 - San Gabriel,6257,16279361.9580078,16723.4708642643
06037432101,130142,1390,Above Moderate Income,No,No,No,District 5,City of Temple City,SPA 3 - San Gabriel,6258,12438970.7675781,14572.3544726123
06037432102,112302,1718,Moderate Income,No,No,Yes,District 5,City of Temple City,SPA 3 - San Gabriel,6259,20163550.1376953,18499.4807214755
06037432201,115648,1390,Moderate Income,No,No,Yes,District 1,City of Rosemead,SPA 3 - San Gabriel,6260,13120576.6220703,15008.4739870904
06037432202,81528,1144,Low Income,Yes,Yes,Yes,District 1,City of Rosemead,SPA 3 - San Gabriel,6261,14204910.6992188,15699.2530088309
06037432300,91250,1139,Low Income,Yes,No,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6262,21533801.8779297,20390.4123619489
06037432401,79140,1053,Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6263,11421760.9248047,17833.6320829221
06037432402,61563,1619,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6264,16225572.9726562,18785.5136749223
06037432501,76250,1302,Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6265,11375621.3291016,15989.2759792214
06037432502,114688,957,Moderate Income,No,No,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6266,18990685.2041016,20914.5342822053
06037432601,61775,1819,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6267,15138682.546875,17299.3832290219
06037432602,71875,1156,Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6268,11561443.6416016,14738.6596869205
06037432700,67560,1427,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6269,20032261.0068359,22452.4979178885
06037432801,36964,844,Extremely Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6270,8667596.31445312,13359.0724995451
06037432802,59861,1489,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6271,6409066.04785156,12016.9288791189
06037432901,62618,1211,Very Low Income,Yes,Yes,Yes,District 1,City of Rosemead,SPA 3 - San Gabriel,6272,12191993.6572266,14071.9677491207
06037432902,80486,801,Low Income,Yes,Yes,Yes,District 1,City of Rosemead,SPA 3 - San Gabriel,6273,11673345.2431641,14825.1504577062
06037433103,67664,1869,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6274,22674165.2861328,23734.2278386743
06037433200,64655,1658,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6275,19243626.7333984,22801.0125901641
06037433302,61210,510,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6276,9148823.42871094,16702.1198270704
06037433304,38969,1191,Extremely Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6277,8566096.96484375,12728.4808048853
06037433305,55417,1253,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6278,5494034.05566406,12347.3622186985
06037433306,64226,781,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6279,4666767.13769531,12126.7465591639
06037433307,86058,802,Low Income,Yes,No,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6280,4675145.62890625,12635.0599133754
06037433402,68029,1191,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6281,6133236.04882812,9717.23578640816
06037433403,54708,1243,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6282,7593592.20117188,11906.2086593674
06037433505,65865,1111,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6283,8353814.82714844,15363.2650412265
06037433506,47230,1063,Very Low Income,Yes,Yes,Yes,District 1,City of South El Monte,SPA 3 - San Gabriel,6284,17400160.6933594,19510.9051931728
06037433601,73314,1324,Low Income,Yes,Yes,Yes,District 1,City of Rosemead,SPA 3 - San Gabriel,6285,12049537.8544922,14390.6279870742
06037433602,42465,844,Very Low Income,Yes,Yes,Yes,District 1,City of Rosemead,SPA 3 - San Gabriel,6286,10836359.2568359,15963.1227480507
06037433803,85517,856,Low Income,Yes,No,Yes,District 1,City of South El Monte,SPA 3 - San Gabriel,6287,12971774.4814453,21467.3907773901
06037433804,65213,1035,Very Low Income,Yes,Yes,Yes,District 1,City of South El Monte,SPA 3 - San Gabriel,6288,16180828.0820312,18123.9879205058
06037433901,69348,1358,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6289,7763236.60351562,11238.8392796693
06037433903,53681,1463,Very Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6290,9693252.25585938,13208.2179567462
06037434001,82213,1036,Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6291,11357758.3222656,16263.7453032456
06037434003,69507,935,Low Income,Yes,Yes,Yes,District 1,City of El Monte,SPA 3 - San Gabriel,6292,10306616.0820312,15880.4974550483
06037434004,105663,722,Low Income,No,No,Yes,District 1,City of South El Monte,SPA 3 - San Gabriel,6293,7314010.36816406,11904.194000125
06037434100,77992,1583,Low Income,Yes,Yes,Yes,District 1,City of South El Monte,SPA 3 - San Gabriel,6294,26883533.2685547,24141.2748250573
06037460001,249861,653,Above Moderate Income,No,No,No,District 5,Unincorporated - Kinneloa Mesa,SPA 3 - San Gabriel,6295,55898764.3261719,48331.6103943827
06037460002,189491,1101,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6296,16833839.3955078,20910.5191351677
06037460101,177364,2341,Above Moderate Income,No,No,No,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,6297,61611925.7089844,43874.7142585181
06037460200,153750,1919,Above Moderate Income,No,No,No,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,6298,34223676.7568359,26580.5456221512
06037460301,156250,1469,Above Moderate Income,No,No,No,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,6299,53030337.8837891,39458.7960726994
06037460302,92009,1651,Low Income,Yes,No,Yes,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,6300,14120738.3310547,17543.7505490704
06037460401,124167,372,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6301,58084160.9550781,80640.9361843256
06037460501,229276,1745,Above Moderate Income,No,No,No,District 5,City of La Canada Flintridge,SPA 2 - San Fernando,6302,80132856.4013672,56457.9147365519
06037460502,250001,1476,Above Moderate Income,No,No,No,District 5,City of La Canada Flintridge,SPA 2 - San Fernando,6303,27931932.7109375,30109.9124078911
06037460601,208533,1706,Above Moderate Income,No,No,No,District 5,City of La Canada Flintridge,SPA 2 - San Fernando,6304,52699188.4658203,41666.5891371793
06037460700,196471,1476,Above Moderate Income,No,No,No,District 5,City of La Canada Flintridge,SPA 2 - San Fernando,6305,80180946.5048828,43805.6348528165
06037460800,250001,1182,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6306,72962766.7167969,41639.3713895225
06037460900,93083,1933,Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6307,26585435.5283203,24840.9647816102
06037461000,125302,1603,Above Moderate Income,No,No,No,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,6308,19031866.9482422,20734.8373374151
06037461100,119375,1775,Above Moderate Income,No,No,No,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,6309,21043338.3017578,19627.1574781421
06037461200,172917,1679,Above Moderate Income,No,No,No,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,6310,26191845.9804688,27476.1948325325
06037461300,93264,2478,Low Income,Yes,No,Yes,District 5,Unincorporated - Altadena,SPA 3 - San Gabriel,6311,20902469.4121094,28238.4997824495
06037461400,97014,1226,Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6312,10989542.8339844,15147.3275945341
06037461501,96313,1293,Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6313,10807760.3183594,13636.864419671
06037461502,72887,1731,Low Income,Yes,Yes,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6314,12616574.5869141,14633.1287189965
06037461600,77986,1725,Low Income,Yes,Yes,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6315,17855749.0458984,17782.1740605344
06037461700,126250,619,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6316,23687036.2832031,27347.5387242211
06037461901,64583,1728,Very Low Income,Yes,Yes,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6317,9449256.03515625,13415.3580113214
06037461902,66786,1260,Very Low Income,Yes,Yes,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6318,8983693.04199219,12373.1835899401
06037462001,90776,1263,Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6319,5511006.35644531,10802.7239234368
06037462002,42101,1116,Very Low Income,Yes,Yes,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6320,5508891.68261719,10785.5804252037
06037462100,93534,1714,Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6321,11273053.2763672,13715.5911477549
06037462201,48667,1908,Very Low Income,Yes,Yes,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6322,5766319.34277344,9687.05387958107
06037462202,103618,1793,Low Income,No,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6323,6115347.24414062,9952.31738232611
06037462301,89018,1739,Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6324,6793086.76464844,10720.6373074531
06037462302,74679,1616,Low Income,Yes,Yes,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6325,7563810.203125,11246.3473311305
06037462400,147727,1422,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6326,14128500.2441406,15477.1661728456
06037462500,126488,2663,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6327,27792728.9599609,30199.8548767389
06037462600,138500,944,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6328,11326996.0244141,15505.7893837514
06037462700,66648,2483,Very Low Income,Yes,Yes,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6329,17936278.7353516,17398.0230802238
06037462800,108654,1136,Low Income,No,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6330,12226095.9472656,14971.4860311261
06037462900,121176,1430,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6331,25101005.7529297,21219.0953749868
06037463000,120845,1105,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6332,19551604.046875,18109.0993180652
06037463103,105714,2036,Low Income,No,No,Yes,District 5,Unincorporated - East Pasadena,SPA 3 - San Gabriel,6333,39787027.6494141,39436.5313305992
06037463200,93073,1500,Low Income,Yes,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6334,17344787.2509766,22679.8481135626
06037463300,138542,853,Above Moderate Income,No,No,No,District 5,Unincorporated - San Pasqual,SPA 3 - San Gabriel,6335,7158948.27636719,12847.7780268412
06037463400,126225,2550,Above Moderate Income,No,No,No,District 5,City of Pasadena,SPA 3 - San Gabriel,6336,20621946.4384766,24317.3237126193
06037463500,99963,2483,Low Income,No,No,Yes,District 5,City of Pasadena,SPA 3 - San Gabriel,6337,18209125.1005859,17399.0842060685
