OBJECTID,Tract_1,CIscore,HazScore,HealthScor,SVscore,CCVscore,Shape__Are,Shape__Len
1547,6037214600,15,5,4,1,5,849219.683593750000000,3724.622198538600060
1548,6037216100,13,5,4,2,2,988464.914062500000000,4116.192379718369921
1549,6037571701,13,3,2,4,4,2779500.859375000000000,9040.466357270970548
1550,6037572100,12,2,4,3,3,1148273.644531250000000,4956.543824557399603
1551,6037572301,17,5,5,4,3,1191527.304687500000000,7073.217305646009663
1552,6037572302,10,2,2,3,3,1092338.773437500000000,4173.098964407659878
1553,6037228600,17,3,5,5,4,768953.457031250000000,3527.131821803619914
1554,6037229200,15,1,4,5,5,649135.082031250000000,3281.278080615610179
1555,6037228800,19,5,5,5,4,1229513.570312500000000,4550.482999683939852
1556,6037228900,20,5,5,5,5,755558.300781250000000,3552.422777323799892
1557,6037231400,14,2,4,5,3,906042.066406250000000,3811.293351589729809
1558,6037231220,17,4,4,5,4,1414253.585937500000000,4846.549648506449557
1559,6037231500,12,1,3,5,3,1338094.726562500000000,4709.164178993890346
1560,6037231710,18,4,4,5,5,474533.582031250000000,2925.866753738860098
1561,6037232120,19,5,5,5,4,768928.718750000000000,3582.912629601029948
1562,6037236400,8,1,4,2,1,1955880.585937500000000,7118.049408038749789
1563,6037236202,13,2,3,5,3,647327.792968750000000,3485.067359713189944
1564,6037234200,13,2,5,2,4,1283526.781250000000000,4796.173288753439920
1565,6037261200,7,3,2,1,1,11103600.562500000000000,21776.618592903600074
1566,6037262100,5,1,2,1,1,12826054.410156300291419,25703.625350998201611
1567,6037262400,4,1,1,1,1,16476003.390625000000000,27497.383745417599130
1568,6037262303,5,1,2,1,1,3812958.425781250000000,10655.234292189599728
1569,6037262302,7,1,4,1,1,4473563.910156250000000,11850.490375546500218
1570,6037267200,11,5,4,1,1,1725528.050781250000000,5450.676141201330211
1571,6037241002,15,4,4,5,2,1033914.203125000000000,4781.659209518979878
1572,6037241001,17,5,5,5,2,1312183.308593750000000,6658.629635680040337
1573,6037240402,16,4,5,5,2,873982.843750000000000,4089.151625971519934
1574,6037602507,15,5,3,4,3,470916.468750000000000,2907.020829748630149
1575,6037602506,15,5,3,4,3,469334.859375000000000,2900.639531508869823
1576,6037602505,17,5,3,5,4,470382.921875000000000,2911.834818770199945
1577,6037602504,16,5,3,4,4,468377.796875000000000,2909.067300476800028
1578,6037600303,12,1,4,5,2,529663.328125000000000,3356.110651610989862
1579,6037101300,5,1,1,1,2,3781233.109375000000000,10813.184182627199334
1580,6037651001,6,2,2,1,1,2068868.531250000000000,7009.160864372929609
1581,6037702600,8,2,4,1,1,3171732.484375000000000,8868.778587328040885
1582,6037670701,5,1,2,1,1,4333817.089843750000000,12360.516698020199328
1583,6037670002,9,3,2,2,2,1247660.898437500000000,4680.206482952849910
1584,6037294520,12,1,5,4,2,702814.769531250000000,3500.581837785040079
1585,6037296600,15,4,2,4,5,1220661.527343750000000,4504.146984040359712
1586,6037575103,16,4,3,4,5,695782.671875000000000,3372.064920897720185
1587,6037576402,15,3,2,5,5,470432.554687500000000,2913.703814552569838
1588,6037575902,15,2,5,3,5,508691.613281250000000,2875.981169214399870
1589,6037575401,20,5,5,5,5,1288683.652343750000000,4620.449811887910073
1590,6037575901,15,3,4,3,5,706739.500000000000000,3558.384575199950177
1591,6037575102,17,5,2,5,5,587704.207031250000000,3393.984117715609955
1592,6037575803,20,5,5,5,5,289414.117187500000000,2538.367674921049911
1593,6037297000,5,1,1,1,2,2099039.531250000000000,6892.627590545270323
1594,6037575801,18,5,4,4,5,629528.761718750000000,3163.473233052080104
1595,6037294830,16,4,3,5,4,1282299.851562500000000,5022.282947063080428
1596,6037294510,12,1,5,4,2,747304.804687500000000,3611.155289330110008
1597,6037294900,17,5,4,5,3,939406.996093750000000,4997.190568737490139
1598,6037296210,16,4,2,5,5,808236.593750000000000,3517.781840434709920
1599,6037294810,14,3,3,5,3,465157.664062500000000,2778.733176542739784
1600,6037577501,8,1,1,1,5,1974064.101562500000000,5672.335752940000020
1601,6037575201,15,3,2,5,5,822470.042968750000000,3876.278339374160169
1602,6037575202,17,4,3,5,5,586822.878906250000000,3390.942836464969787
1603,6037104500,12,2,2,5,3,779213.035156250000000,4172.754165358030150
1604,6037104810,11,5,1,4,1,1647893.589843750000000,5258.691635363229580
1605,6037106403,7,1,1,3,2,1625409.214843750000000,5282.980788640529681
1606,6037107010,10,2,1,3,4,1001192.000000000000000,4791.051665592660356
1607,6037106641,5,1,1,1,2,1669435.632812500000000,7028.614027070860175
1608,6037107020,11,5,1,3,2,1458941.949218750000000,5396.572358144229838
1609,6037108101,5,1,1,1,2,1658013.761718750000000,5399.064633192860128
1610,6037117530,14,3,2,5,4,819693.042968750000000,3670.737021701660069
1611,6037119800,8,2,1,3,2,1822146.742187500000000,5513.881083420409595
1612,6037117405,17,5,2,5,5,297276.898437500000000,2193.136701287150117
1613,6037120010,13,5,2,4,2,827632.906250000000000,3762.837055251729907
1614,6037119900,7,1,1,3,2,1538000.816406250000000,5401.559167134680138
1615,6037120030,17,5,2,5,5,523239.839843750000000,2918.080742061660203
1616,6037119700,7,2,2,2,1,1930663.171875000000000,7502.185570022140382
1617,6037121010,12,2,4,4,2,2979549.582031250000000,7196.930321866389932
1618,6037120300,9,3,2,3,1,2511168.378906250000000,6827.038203087139664
1619,6037120020,15,4,2,5,4,808322.046875000000000,5992.403929607099599
1620,6037121020,12,2,4,3,3,1205135.953125000000000,4839.645337462419775
1621,6037117520,14,3,2,5,4,474231.898437500000000,2862.891191684369915
1622,6037121210,13,2,2,4,5,2976646.195312500000000,6801.112784236490370
1623,6037122120,11,3,3,3,2,1053595.839843750000000,4927.904658958569598
1624,6037127520,18,5,3,5,5,535163.601562500000000,2946.675893279560114
1625,6037600202,13,2,4,5,2,1209175.312500000000000,5357.456269515710119
1626,6037600501,13,2,5,3,3,949908.843750000000000,3898.698684757010142
1627,6037600400,13,1,5,4,3,1428016.800781250000000,5857.992147406480399
1628,6037296300,9,4,2,2,1,1538453.828125000000000,6244.255062222920060
1629,6037600702,11,3,4,3,1,3578901.726562500000000,8830.220306962190080
1630,6037135202,5,1,1,1,2,2571274.164062500000000,6569.982693705320344
1631,6037135203,5,1,1,1,2,6583748.460937500000000,12301.529580696500489
1632,6037137302,5,1,1,1,2,3581701.507812500000000,9219.017473976280598
1633,6037132900,10,4,1,2,3,1748103.113281250000000,6705.658756788069695
1634,6037131200,10,2,1,2,5,1654254.121093750000000,5347.697905391330096
1635,6037131600,8,2,1,3,2,3217066.457031250000000,7170.597505798319617
1636,6037137301,4,1,1,1,1,2354305.332031250000000,7456.128652452140159
1637,6037137201,12,3,5,2,2,2921063.906250000000000,7065.247170684469893
1638,6037137504,5,1,1,1,2,5616799.683593750000000,12074.260738976599896
1639,6037137401,9,3,2,2,2,3482255.785156250000000,9748.273106119349904
1640,6037460900,8,2,1,3,2,3587346.203125000000000,9298.740511148909718
1641,6037461700,8,3,1,1,3,3242109.023437500000000,10243.072348624800725
1642,6037462400,9,2,1,2,4,1922425.828125000000000,5709.343467472809607
1643,6037462100,8,2,1,3,2,1531469.015625000000000,5060.444542306209769
1644,6037461600,12,3,2,3,4,2430543.035156250000000,6633.638323863069672
1645,6037462500,9,1,2,2,4,3758568.941406250000000,11482.883413440500590
1646,6037463000,9,2,1,2,4,2635629.160156250000000,6651.788182303150279
1647,6037404803,17,4,4,4,5,702042.394531250000000,5198.886347180379744
1648,6037404802,14,4,4,4,2,1538383.906250000000000,5692.046838632670188
1649,6037405001,9,2,2,3,2,2480208.582031250000000,7067.175725802560009
1650,6037405800,8,2,2,2,2,2762269.824218750000000,7705.094319027650272
1651,6037430002,11,3,1,3,4,3147021.312500000000000,9799.811966070770723
1652,6037407400,10,1,3,3,3,885874.652343750000000,3789.941471081770032
1653,6037190510,19,5,5,4,5,466025.250000000000000,2938.904517596679852
1654,6037403722,11,4,1,3,3,2636675.722656250000000,6844.351537717509927
1655,6037501900,8,1,3,2,2,2017451.750000000000000,6223.685012927669959
1656,6037503301,9,1,3,1,4,1589467.062500000000000,5298.151795182890055
1657,6037502100,17,5,4,3,5,2812423.714843750000000,7437.390091199279595
1658,6037502200,13,4,3,3,3,2577351.621093750000000,6999.141216730149608
1659,6037502301,13,4,4,3,2,2329256.121093750000000,6429.526238461059620
1660,6037503202,12,1,3,3,5,1654528.613281250000000,5861.832412868309802
1661,6037503401,9,1,3,2,3,2828770.976562500000000,7023.143710165540142
1662,6037553200,12,2,3,3,4,2803249.457031250000000,7501.553616828899976
1663,6037554700,11,3,3,3,2,1166384.687500000000000,5067.777523852460035
1664,6037554801,15,5,3,4,3,1313841.968750000000000,5553.885209275799753
1665,6037553701,11,2,2,5,2,1581781.843750000000000,6797.482591672819581
1666,6037553801,15,4,3,5,3,1893243.460937500000000,5817.425494801769673
1667,6037553502,16,5,2,4,5,1842735.531250000000000,5673.928216049160255
1668,6037553601,13,4,3,4,2,2962617.257812500000000,9890.095095000420770
1669,6037106520,12,4,1,3,4,3244207.929687500000000,7307.721482346520133
1670,6037400603,10,3,2,2,3,12982003.148437500000000,22979.653902190999361
1671,6037553901,14,5,2,3,4,1864518.820312500000000,5791.547187881629725
1672,6037543501,14,3,5,4,2,3882515.679687500000000,12740.588613023899597
1673,6037555002,13,4,3,3,3,1328594.335937500000000,4694.750715065730219
1674,6037571900,8,3,2,1,2,2829113.867187500000000,8759.492295245250716
1675,6037572400,13,3,5,3,2,811809.464843750000000,4683.535004069030037
1676,6037572002,14,3,3,3,5,1502405.472656250000000,5122.251780854659955
1677,6037572001,10,3,2,1,4,2096796.199218750000000,6169.439144494729589
1678,6037573700,7,1,1,1,4,2639056.035156250000000,6764.217492076490089
1679,6037573800,6,2,1,1,2,2223644.902343750000000,6553.294862066270070
1680,6037573902,11,4,2,1,4,991958.003906250000000,5207.292688961169915
1681,6037264301,10,2,4,1,3,613245.949218750000000,3202.174398936700072
1682,6037265520,11,5,4,1,1,1121377.941406250000000,4937.479589414990187
1683,6037262601,4,1,1,1,1,5394072.542968750000000,12760.233753354999862
1684,6037265305,8,2,3,2,1,451802.230468750000000,3666.949630133849951
1685,6037265420,7,2,3,1,1,1059721.843750000000000,4536.123515555380436
1686,6037265303,8,1,3,2,2,214034.839843750000000,2113.419017136860020
1687,6037265304,10,1,4,3,2,191995.921875000000000,2157.380226138980106
1688,6037265100,7,2,2,1,2,3454476.714843750000000,8957.482722676390040
1689,6037264000,6,2,2,1,1,2735822.812500000000000,8452.018958286849738
1690,6037265510,12,4,4,2,2,560354.691406250000000,3054.377679012000044
1691,6037980033,0,0,1,0,5,41509674.902343802154064,31441.537895917401329
1692,6037980031,7,4,1,1,1,37394200.378906302154064,30079.871551834701677
1693,6037980030,0,0,4,0,1,6226453.433593750000000,11043.143402731200695
1694,6037980019,6,2,1,2,1,64559914.593750000000000,56831.456486846196640
1695,6037980018,0,0,4,0,3,10736333.367187500000000,20351.761946559501666
1696,6037239701,17,5,5,5,2,596295.921875000000000,3487.230940101550004
1697,6037239602,16,5,5,5,1,522685.703125000000000,3408.190351843670214
1698,6037239601,17,5,5,5,2,615684.667968750000000,3527.479646481850068
1699,6037239502,16,3,5,5,3,746120.179687500000000,3976.682934527750149
1700,6037239501,18,5,4,5,4,691179.468750000000000,3887.257494071559904
1701,6037601501,14,2,5,5,2,688665.445312500000000,3869.646261691500058
1702,6037670405,4,1,1,1,1,2187178.699218750000000,8048.649937788550233
1703,6037101220,12,3,1,4,4,1026835.687500000000000,4673.869603633020233
1704,6037670702,4,1,1,1,1,9852750.242187500000000,22408.426826133301802
1705,6037670500,4,1,1,1,1,11237195.097656300291419,17542.768981944998814
1706,6037651222,6,2,2,1,1,2212689.488281250000000,6631.572238513929733
1707,6037651302,4,1,1,1,1,3487459.445312500000000,11489.604246442599106
1708,6037651002,7,3,2,1,1,1710501.687500000000000,5682.362585454159671
1709,6037575402,20,5,5,5,5,471328.929687500000000,2914.821762084270176
1710,6037113233,12,2,2,4,4,1674381.347656250000000,6164.188252571770136
1711,6037573002,17,4,3,5,5,470308.386718750000000,2912.403529655300190
1712,6037577200,10,2,2,1,5,1438995.183593750000000,5152.519861836989548
1713,6037573402,14,3,3,3,5,4286358.324218750000000,12619.236325905400008
1714,6037571800,8,2,3,1,2,4029486.382812500000000,9520.592277979920254
1715,6037575802,20,5,5,5,5,466246.636718750000000,2903.476153448919831
1716,6037573403,11,5,3,1,2,2464790.980468750000000,8844.722484829040695
1717,6037575500,0,0,2,4,5,2005154.687500000000000,6468.668737500680436
1718,6037108102,7,2,1,2,2,3203218.394531250000000,6958.626360940999803
1719,6037108103,8,3,1,2,2,3768773.101562500000000,13474.866375785599303
1720,6037109300,11,4,2,2,3,1806915.128906250000000,6451.077274977859815
1721,6037109200,9,3,2,1,3,1742445.683593750000000,5536.005726054289880
1722,6037109500,13,4,2,4,3,1761087.312500000000000,7581.503167414330164
1723,6037111202,6,2,1,1,2,2743755.953125000000000,7655.205974595500265
1724,6037111301,8,2,1,3,2,2938245.855468750000000,7888.369701236640140
1725,6037111302,9,2,1,2,4,2271337.429687500000000,6574.354899317219861
1726,6037111400,8,1,1,3,3,2657314.781250000000000,6697.789436033839593
1727,6037109700,9,3,2,2,2,2335447.613281250000000,6619.411247846959668
1728,6037920332,5,2,1,1,1,6286052.972656250000000,13351.947766190100083
1729,6037121600,12,4,3,3,2,1671538.816406250000000,6036.450710664829785
1730,6037541802,16,4,4,4,4,1592994.406250000000000,5485.007963038079652
1731,6037540700,13,3,4,4,2,1665953.820312500000000,5956.521849946509974
1732,6037540901,12,2,4,5,1,1696493.152343750000000,5795.803242903880346
1733,6037540800,10,3,3,3,1,2902090.734375000000000,9724.797051202929651
1734,6037540902,10,3,3,3,1,3670486.808593750000000,7644.448448551090223
1735,6037541605,14,3,3,5,3,1261769.574218750000000,5151.347359814370066
1736,6037139303,17,5,3,4,5,608415.726562500000000,3336.118773763640093
1737,6037139301,10,3,5,1,1,4225998.152343750000000,9911.152548086369279
1738,6037460301,6,1,2,2,1,7282632.101562500000000,14701.288752906599257
1739,6037460200,6,1,2,1,2,4711381.777343750000000,9976.975467215130266
1740,6037300800,8,3,1,2,2,8994951.824218750000000,17114.424111102798634
1741,6037460501,4,1,1,1,1,11072660.093750000000000,22057.929668461099936
1742,6037461100,7,1,1,3,2,2865063.660156250000000,7221.963848719879934
1743,6037460600,4,1,1,1,1,6235519.753906250000000,13698.613137287200516
1744,6037137502,10,2,2,2,4,3060637.453125000000000,7094.248120149260103
1745,6037139302,16,5,3,3,5,491211.496093750000000,2930.121904152069874
1746,6037139200,10,2,3,2,3,1686210.234375000000000,5169.181065877560286
1747,6037139701,5,1,1,1,2,4974774.093750000000000,12115.354364902299494
1748,6037139703,5,1,1,1,2,6922741.472656250000000,15137.180936088800081
1749,6037131020,12,5,2,3,2,2124481.621093750000000,6502.143241861659590
1750,6037141400,10,2,3,1,4,2927126.617187500000000,7156.999841341260435
1751,6037141302,11,3,3,2,3,1858973.750000000000000,6247.433319305189798
1752,6037143100,11,5,3,1,2,2609595.738281250000000,6910.331806157740175
1753,6037462800,15,5,3,3,4,1649100.394531250000000,5644.876088901170078
1754,6037463101,9,2,2,2,3,1654260.058593750000000,6831.267216552680111
1755,6037462900,8,3,2,1,2,3462024.476562500000000,7858.243293524659748
1756,6037462700,13,5,2,2,4,2458712.324218750000000,6537.364835056860102
1757,6037300400,8,3,1,1,3,2950876.832031250000000,8792.739119226600451
1758,6037462600,6,1,1,1,3,1537679.960937500000000,5866.481978410010015
1759,6037463200,9,3,1,1,4,2375725.804687500000000,8570.640176805260126
1760,6037406101,12,5,2,2,3,2032493.613281250000000,6478.916882996220011
1761,6037430102,11,4,2,3,2,1893497.394531250000000,7821.206109983209899
1762,6037404702,15,2,5,4,4,1685732.179687500000000,5965.539417024980139
1763,6037404701,16,3,5,4,4,2487794.664062500000000,6730.316429697109925
1764,6037408623,13,2,4,3,4,1396068.175781250000000,4813.055825854199611
1765,6037403319,8,1,4,2,1,3275654.593750000000000,7708.801997072930135
1766,6037408401,16,4,5,3,4,1683162.199218750000000,6264.808102299610255
1767,6037460700,5,2,1,1,1,10912670.488281300291419,16560.577590314900590
1768,6037503702,10,1,3,2,4,2514141.664062500000000,7100.831298378830070
1769,6037532102,15,3,5,3,4,1486889.792968750000000,4991.313860136699986
1770,6037503402,9,1,3,2,3,2328882.410156250000000,6507.626171443929707
1771,6037501600,9,1,4,2,2,14272517.261718800291419,17665.888584770898888
1772,6037503501,10,2,3,3,2,2269213.816406250000000,8187.138714414079914
1773,6037503502,7,1,2,2,2,1818756.882812500000000,6576.495949567270145
1774,6037503601,9,2,3,2,2,2028101.941406250000000,6151.907368387839597
1775,6037109100,11,3,2,2,4,3985103.503906250000000,9726.296049556960497
1776,6037553702,13,2,3,4,4,1246081.980468750000000,6567.300688778959739
1777,6037554101,14,4,2,4,4,688678.613281250000000,4632.684210118710325
1778,6037553802,18,4,5,4,5,2587780.390625000000000,8958.964633601530295
1779,6037554001,10,3,3,2,2,1576076.402343750000000,5919.500624342999799
1780,6037602200,11,3,5,2,1,3075696.203125000000000,8699.523990283640160
1781,6037603400,12,5,2,3,2,1651583.167968750000000,5733.568781120639869
1782,6037106510,7,3,1,2,1,8434334.656250000000000,13705.154691095400267
1783,6037603004,16,4,4,4,4,326957.613281250000000,3015.918199586710216
1784,6037574202,15,5,4,2,4,1969267.070312500000000,7334.591896785759673
1785,6037574201,13,4,3,2,4,1877099.714843750000000,5818.966848052639762
1786,6037574601,7,3,2,1,1,1887459.660156250000000,7117.310599964550420
1787,6037320300,12,2,2,4,4,2519707.191406250000000,6758.715896406750289
1788,6037291210,17,5,5,5,2,1807670.449218750000000,5760.578813564069605
1789,6037570203,19,5,4,5,5,1897299.386718750000000,5829.181765629369693
1790,6037291220,17,5,5,5,2,1189548.156250000000000,4529.112871958120195
1791,6037291300,12,4,5,2,1,3492725.042968750000000,11543.368117121799514
1792,6037103300,6,2,1,1,2,9008680.824218750000000,13743.895940862999851
1793,6037265700,8,2,3,2,1,1800622.929687500000000,5609.904522034809816
1794,6037265410,10,4,4,1,1,827309.378906250000000,5356.517340985799819
1795,6037265301,10,4,3,2,1,2328629.109375000000000,7518.362099706770096
1796,6037183101,8,2,2,2,2,1417997.675781250000000,6275.502995321709932
1797,6037267100,9,2,4,2,1,1619758.976562500000000,5248.429657111560118
1798,6037264302,6,2,2,1,1,2466872.726562500000000,8137.751549309099573
1799,6037267300,15,5,5,2,3,628154.105468750000000,3194.888859336019777
1800,6037267402,13,3,5,2,3,625981.097656250000000,3256.412937923889785
1801,6037267501,14,4,5,3,2,662669.371093750000000,3339.197447452189863
1802,6037267502,12,3,5,2,2,635396.007812500000000,3286.968460227220021
1803,6037267600,13,5,5,1,2,1846793.480468750000000,5593.295118281000214
1804,6037239202,19,5,5,5,4,1865392.710937500000000,5835.408203483350007
1805,6037239201,18,4,5,5,4,660793.933593750000000,3272.191970680099985
1806,6037237402,13,4,3,4,2,759906.699218750000000,3543.169036435620001
1807,6037237401,11,2,3,4,2,755679.406250000000000,3518.449849800750144
1808,6037237202,16,5,4,5,2,1611623.078125000000000,5292.794063318389817
1809,6037237201,16,4,4,5,3,661198.636718750000000,3272.244213821600169
1810,6037237101,16,3,4,5,4,914775.406250000000000,3807.628742895969935
1811,6037236204,13,2,3,5,3,339373.925781250000000,2459.723980196059983
1812,6037236203,15,2,4,5,4,488455.527343750000000,3976.975999696930103
1813,6037234902,17,4,4,5,4,653188.007812500000000,3666.935608789120124
1814,6037222001,12,1,4,3,4,692415.636718750000000,3369.117535903119915
1815,6037221602,20,5,5,5,5,763024.871093750000000,4414.129362629990283
1816,6037221601,17,5,5,4,3,540092.261718750000000,3054.145158041929790
1817,6037221402,20,5,5,5,5,787788.460937500000000,4725.641589205730270
1818,6037430721,10,3,1,2,4,5963631.257812500000000,11696.685472497800220
1819,6037670406,5,1,1,2,1,1730636.921875000000000,5351.816205705369612
1820,6037670202,5,2,1,1,1,4324929.011718750000000,9917.746698886219747
1821,6037301601,16,4,3,4,5,3316913.964843750000000,9619.471472179899138
1822,6037670003,10,5,2,2,1,2185267.429687500000000,6789.907559992970164
1823,6037670411,4,1,1,1,1,4196798.929687500000000,10593.732823639400522
1824,6037211120,19,5,5,4,5,828461.703125000000000,3878.311986598349904
1825,6037572600,9,3,1,3,2,1854475.132812500000000,5769.023743471529997
1826,6037573300,15,2,4,5,4,1146122.589843750000000,4865.219942757339595
1827,6037575300,20,5,5,5,5,941126.761718750000000,3880.494011855600093
1828,6037572900,16,5,2,5,4,1122770.554687500000000,4378.013530929199987
1829,6037573201,14,2,2,5,5,874692.542968750000000,3804.103235308180047
1830,6037573100,11,1,2,4,4,1722331.726562500000000,5496.221141946200078
1831,6037572700,11,3,1,4,3,1552383.945312500000000,5144.393712813100137
1832,6037572800,15,4,3,3,5,1567798.179687500000000,6086.633232494329604
1833,6037577000,11,3,2,2,4,2681831.906250000000000,7955.122060620559751
1834,6037542200,15,5,2,4,4,2020687.683593750000000,6248.075426857790262
1835,6037573202,14,2,3,5,4,942077.984375000000000,3882.441289666050125
1836,6037910205,9,2,1,3,3,43199581.636718802154064,29804.532405391099019
1837,6037910705,9,1,1,3,4,8462943.964843750000000,11468.158651963200100
1838,6037910206,6,1,1,2,2,74664967.796875000000000,45823.770337982299679
1839,6037920328,6,3,1,1,1,3536735.878906250000000,7700.587823910350380
1840,6037920330,6,2,1,1,2,4849317.496093750000000,8879.162230401689158
1841,6037920329,5,2,1,1,1,3232967.906250000000000,7697.094005189739619
1842,6037109601,11,2,2,3,4,3297949.726562500000000,7405.228792573319879
1843,6037920303,6,3,1,1,1,75756144.636718794703484,50429.984452843797044
1844,6037920312,7,2,1,2,2,18787887.218750000000000,21424.994837192698469
1845,6037920313,7,2,1,2,2,4304104.386718750000000,9250.868631507199098
1846,6037920314,4,1,1,1,1,16733531.617187500000000,19526.803875389399764
1847,6037541603,18,5,4,5,4,1826371.878906250000000,7553.954028732059669
1848,6037550700,11,3,4,2,2,3239601.570312500000000,8112.312552520070312
1849,6037551600,0,5,1,0,5,1332454.941406250000000,5794.706871148489881
1850,6037550400,10,4,4,1,1,1273017.925781250000000,5469.516125292449942
1851,6037551201,11,1,3,3,4,1145078.964843750000000,4742.762433942109965
1852,6037551202,10,1,4,3,2,2044974.792968750000000,5780.998199809509970
1853,6037551700,12,2,4,3,3,1894537.355468750000000,5815.783752265379917
1854,6037553602,16,5,4,4,3,881619.183593750000000,4051.613395578150175
1855,6037461200,6,1,1,1,3,3615324.250000000000000,10267.312826986399159
1856,6037460502,5,2,1,1,1,3830025.601562500000000,11177.554245990400887
1857,6037461300,8,1,1,2,4,2848549.625000000000000,10740.975931443299487
1858,6037461000,7,1,1,3,2,2681975.281250000000000,9415.289770187509930
1859,6037143200,13,5,5,1,2,1402401.585937500000000,5175.640537038470029
1860,6037143300,10,3,5,1,1,2424651.761718750000000,7320.846132753829806
1861,6037143400,10,3,4,1,2,2572116.242187500000000,7742.491171379840125
1862,6037141700,5,1,2,1,1,4743542.527343750000000,11666.153911130699271
1863,6037143602,9,2,4,1,2,1779912.066406250000000,6142.691315711699644
1864,6037240010,15,3,5,5,2,856618.238281250000000,4486.558232618680449
1865,6037238400,12,2,5,3,2,1898220.171875000000000,5843.228665512279804
1866,6037240020,14,3,4,5,2,1052065.414062500000000,4716.080649274310417
1867,6037240200,15,4,5,4,2,1083829.796875000000000,4151.248213057259818
1868,6037240300,14,3,5,4,2,1183683.167968750000000,4411.632096391609593
1869,6037238200,13,2,5,3,3,1496908.675781250000000,5106.988653752970095
1870,6037240700,13,3,4,4,2,1737284.582031250000000,5527.250295768860269
1871,6037240600,13,3,4,5,1,984839.785156250000000,4155.572560776269711
1872,6037463400,12,5,1,2,4,2827673.250000000000000,9427.287000839360189
1873,6037463700,9,2,2,1,4,2536152.433593750000000,6668.955979656890122
1874,6037463800,7,1,2,1,3,4183123.898437500000000,10255.984385514100723
1875,6037463500,12,4,2,1,5,2451695.042968750000000,6485.568144312739605
1876,6037463900,10,2,2,1,5,2776430.855468750000000,7212.056130257369659
1877,6037463300,9,3,1,1,4,966583.222656250000000,5169.817266888900122
1878,6037406000,9,2,2,2,3,2786151.218750000000000,9645.880288400130667
1879,6037535101,16,3,5,5,3,1652379.992187500000000,6053.461759737119792
1880,6037532302,17,5,5,5,2,4807542.921875000000000,11585.668173344600291
1881,6037481712,18,5,4,4,5,1080142.839843750000000,4655.140714196620138
1882,6037123104,11,2,2,3,4,1141988.429687500000000,4251.841750163240249
1883,6037532304,18,4,4,5,5,12154053.824218800291419,18929.134339484800876
1884,6037432901,14,2,5,3,4,1658968.265625000000000,5187.347937672369881
1885,6037500100,6,1,3,1,1,14463030.316406300291419,18853.764650007800810
1886,6037503703,10,1,3,2,4,3844562.515625000000000,7910.299048221089834
1887,6037201700,15,5,5,3,2,2480427.390625000000000,7811.776924912690447
1888,6037536200,16,5,4,3,4,3215689.066406250000000,11811.020182428199405
1889,6037542000,12,2,3,4,3,1419685.425781250000000,5107.258439942050245
1890,6037540102,13,4,4,4,1,1809966.812500000000000,5704.219722855629698
1891,6037543603,12,4,5,1,2,2144922.722656250000000,6442.242565792829737
1892,6037541001,17,5,5,3,4,3788627.777343750000000,7908.443476516579722
1893,6037600502,14,4,5,3,2,1091751.878906250000000,5092.884985376220357
1894,6037603500,9,4,2,2,1,1155735.093750000000000,4805.658389596450434
1895,6037199110,13,2,3,4,4,1319004.035156250000000,5249.520141828669693
1896,6037197700,15,2,5,4,4,1020509.648437500000000,5119.460473714019827
1897,6037197600,13,3,5,2,3,572995.406250000000000,3830.996999794040221
1898,6037197420,15,3,5,3,4,905344.371093750000000,4282.317496166169803
1899,6037197500,15,4,5,2,4,933831.390625000000000,3836.377180491399940
1900,6037199000,20,5,5,5,5,2280363.152343750000000,7009.659808142900147
1901,6037199120,16,3,4,5,4,1404484.363281250000000,6062.081088549140077
1902,6037199202,13,2,4,4,3,1398423.121093750000000,6716.061817519480428
1903,6037293201,11,4,3,3,1,1558657.722656250000000,5126.983147519979866
1904,6037292000,13,4,4,4,1,5818316.277343750000000,11752.665498820200810
1905,6037293202,13,5,3,4,1,1531630.433593750000000,5256.975942954009952
1906,6037294120,17,5,5,5,2,2254210.632812500000000,6272.498608109130146
1907,6037621201,6,2,2,1,1,2385500.265625000000000,6383.313831603340077
1908,6037620301,8,4,2,1,1,1500465.570312500000000,5219.694367779739878
1909,6037620303,6,2,2,1,1,1689759.507812500000000,5861.178647599490432
1910,6037620400,7,3,2,1,1,3750333.539062500000000,7760.620237119080230
1911,6037620901,4,1,1,1,1,1267518.976562500000000,4738.420100848499715
1912,6037620800,6,2,2,1,1,3612470.375000000000000,7753.654914120130343
1913,6037267700,15,5,5,2,3,1187607.375000000000000,4485.388885116320125
1914,6037267800,11,5,4,1,1,1684971.765625000000000,5473.360492564130254
1915,6037269100,10,3,3,2,2,1221866.730468750000000,4576.259454493189878
1916,6037700700,7,2,3,1,1,5162797.871093750000000,11808.196692858900860
1917,6037226002,17,4,5,3,5,3743677.578125000000000,7877.829023045030226
1918,6037226001,19,4,5,5,5,1518223.324218750000000,7005.092502358320417
1919,6037222002,14,2,4,4,4,957307.601562500000000,3991.870033896650057
1920,6037980014,0,5,3,0,4,10827176.921875000000000,24970.164724090300297
1921,6037980013,0,5,4,0,2,7724369.800781250000000,12607.915923010699771
1922,6037980010,15,2,5,4,4,5604341.437500000000000,13435.961727535999671
1923,6037651101,8,3,2,2,1,8098315.253906250000000,13800.230146929099647
1924,6037203600,20,5,5,5,5,809764.777343750000000,3931.787396431539946
1925,6037670100,8,2,2,2,2,2102940.339843750000000,9122.429626038720016
